Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber,Results
01-06-13,Mumbai,10.8,21.0,0.0,4.0,0.9,NNE,37.0,N,15.0,74.0,1023.9,7.0,15.3,Yes,36546,1
02-06-13,Mumbai,13.4,17.0,5.8,4.4,3.4,WSW,52.0,W,17.0,97.0,1013.9,8.0,13.4,Yes,46471,1
03-06-13,Mumbai,5.7,17.8,5.8,2.2,9.7,SSW,41.0,SSW,15.0,83.0,1021.1,1.0,10.4,No,71295,0
04-06-13,Mumbai,0.8,20.4,0.0,3.2,9.9,SW,19.0,ESE,9.0,78.0,1025.5,1.0,9.3,No,15583,0
05-06-13,Mumbai,5.4,21.3,0.0,2.2,3.4,ENE,26.0,N,17.0,81.0,1027.0,7.0,10.8,No,44284,0
06-06-13,Mumbai,10.8,22.1,0.0,2.2,1.9,N,33.0,N,19.0,82.0,1026.1,7.0,15.4,No,29708,0
07-06-13,Mumbai,14.3,22.4,0.0,1.6,1.8,N,28.0,W,17.0,75.0,1025.4,7.0,16.6,No,7625,0
08-06-13,Mumbai,11.8,24.6,0.0,2.6,6.8,E,30.0,NW,7.0,88.0,1026.9,6.0,14.9,No,52347,0
09-06-13,Mumbai,11.1,22.2,0.0,3.0,1.6,NNE,31.0,ENE,13.0,74.0,1026.6,6.0,15.3,No,3292,0
10-06-13,Mumbai,14.1,17.1,0.4,1.0,0.0,NE,30.0,ENE,13.0,92.0,1023.4,7.0,14.7,No,26525,0
11-06-13,Mumbai,9.4,22.6,0.4,0.6,9.6,E,31.0,E,11.0,87.0,1021.0,1.0,15.2,No,37642,0
12-06-13,Mumbai,12.9,23.2,0.0,2.4,4.1,N,52.0,SSW,30.0,81.0,1015.1,5.0,18.5,Yes,23440,1
13-06-13,Mumbai,13.2,17.2,15.6,4.0,5.4,NNW,30.0,WNW,17.0,86.0,1012.8,3.0,14.6,No,44583,0
14-06-13,Mumbai,8.4,15.8,0.0,3.0,4.5,WSW,37.0,WSW,13.0,79.0,1013.4,6.0,11.6,No,55541,0
15-06-13,Mumbai,9.6,15.0,0.0,3.8,5.5,WSW,35.0,WSW,24.0,86.0,1015.2,8.0,11.6,No,13495,0
16-06-13,Mumbai,2.9,15.8,0.0,2.6,7.4,W,31.0,W,9.0,99.0,1017.5,8.0,7.4,No,13709,0
17-06-13,Mumbai,1.2,15.6,0.0,2.4,9.2,WSW,41.0,WSW,0.0,84.0,1014.4,4.0,8.1,No,66695,0
18-06-13,Mumbai,1.1,14.8,0.0,2.0,10.0,SW,33.0,SW,4.0,84.0,1016.9,1.0,7.4,No,4024,0
19-06-13,Mumbai,-0.1,16.6,0.0,2.4,8.9,SSW,30.0,S,11.0,82.0,1021.7,1.0,6.4,No,47313,0
20-06-13,Mumbai,6.3,15.5,0.0,2.6,0.1,SE,20.0,NNW,0.0,75.0,1022.1,7.0,9.9,No,50760,0
21-06-13,Mumbai,8.0,18.0,0.0,2.6,6.2,W,26.0,SSW,11.0,78.0,1019.9,6.0,11.1,No,59814,0
22-06-13,Mumbai,2.3,18.4,0.0,3.6,9.9,E,15.0,SSE,9.0,87.0,1023.0,1.0,9.1,No,18469,0
23-06-13,Mumbai,2.6,18.3,0.0,3.0,7.2,ENE,26.0,E,17.0,71.0,1026.0,4.0,9.8,No,15693,0
24-06-13,Mumbai,1.7,17.5,0.0,1.2,8.8,WSW,31.0,WSW,7.0,76.0,1023.7,1.0,9.1,No,32096,0
25-06-13,Mumbai,0.9,10.5,0.0,2.6,0.7,WNW,31.0,W,15.0,77.0,1018.0,7.0,6.9,Yes,75861,1
26-06-13,Mumbai,0.4,16.7,1.4,0.4,9.3,WSW,24.0,WSW,9.0,97.0,1020.2,6.0,4.5,No,33016,0
27-06-13,Mumbai,4.4,15.9,0.0,1.2,1.4,ENE,30.0,ESE,13.0,89.0,1019.9,7.0,11.7,Yes,60072,1
28-06-13,Mumbai,9.6,21.0,1.2,4.2,7.3,ENE,30.0,W,13.0,81.0,1021.1,3.0,14.5,No,34821,0
29-06-13,Mumbai,9.9,17.5,0.0,3.2,1.4,ENE,22.0,,13.0,94.0,1023.2,8.0,12.7,Yes,51671,1
30-06-13,Mumbai,6.0,18.4,1.2,0.6,5.0,S,37.0,SSW,6.0,100.0,1022.4,7.0,8.3,No,72150,0
01-07-13,Mumbai,6.5,19.7,0.2,1.4,9.7,S,46.0,SSW,19.0,80.0,1020.9,1.0,12.4,No,29653,0
02-07-13,Mumbai,5.9,20.8,0.0,3.6,9.9,SSW,37.0,SW,17.0,88.0,1021.9,0.0,12.0,No,3419,0
03-07-13,Mumbai,2.2,21.7,0.0,3.6,10.0,E,26.0,N,17.0,76.0,1024.1,0.0,11.8,No,39408,0
04-07-13,Mumbai,6.7,23.1,0.0,1.8,8.4,NNE,39.0,N,13.0,77.0,1022.0,1.0,14.5,No,9194,0
05-07-13,Mumbai,13.8,21.9,0.0,4.0,7.6,WSW,39.0,SW,9.0,73.0,1017.2,7.0,15.8,No,49110,0
06-07-13,Mumbai,4.3,18.8,0.0,4.0,9.9,WSW,28.0,WSW,0.0,68.0,1023.0,0.0,10.8,No,56481,0
07-07-13,Mumbai,-0.2,17.2,0.0,3.4,10.1,SSW,30.0,SSW,9.0,61.0,1028.5,0.0,8.4,No,49563,0
08-07-13,Mumbai,-1.3,17.3,0.0,2.2,10.1,SSW,24.0,SSW,9.0,68.0,1031.8,0.0,7.3,No,37885,0
09-07-13,Mumbai,0.6,19.1,0.0,2.6,8.6,E,33.0,ENE,15.0,68.0,1031.4,5.0,9.9,No,56555,0
10-07-13,Mumbai,8.7,19.8,0.0,3.0,1.0,E,30.0,ENE,15.0,61.0,1030.6,7.0,13.2,No,54287,0
11-07-13,Mumbai,7.5,21.1,0.0,1.8,10.1,E,30.0,E,15.0,71.0,1032.7,1.0,13.4,No,55911,0
12-07-13,Mumbai,8.5,21.3,0.0,3.8,9.3,E,24.0,,11.0,65.0,1031.1,4.0,14.4,No,12015,0
13-07-13,Mumbai,5.7,21.6,0.0,2.4,10.0,ENE,31.0,E,13.0,76.0,1028.7,0.0,12.8,No,17067,0
14-07-13,Mumbai,6.5,20.9,0.0,2.6,8.0,NE,28.0,N,13.0,67.0,1027.8,4.0,13.4,No,20572,0
15-07-13,Mumbai,11.1,20.7,0.0,2.6,1.7,N,35.0,N,15.0,75.0,1026.4,7.0,13.6,Yes,34525,1
16-07-13,Mumbai,12.1,22.5,1.6,2.2,7.7,NNE,37.0,NNE,20.0,84.0,1025.9,6.0,15.4,No,48832,0
17-07-13,Mumbai,8.2,22.6,0.0,3.2,9.9,NE,31.0,NE,17.0,77.0,1025.8,1.0,15.5,No,69494,0
18-07-13,Mumbai,8.9,22.4,0.0,3.0,8.7,NNE,41.0,NE,19.0,75.0,1024.6,6.0,15.4,No,48515,0
19-07-13,Mumbai,12.5,23.0,0.0,4.0,5.3,NNE,52.0,WNW,30.0,75.0,1019.6,3.0,16.6,Yes,34612,1
20-07-13,Mumbai,13.1,18.1,22.0,4.0,0.7,NNE,35.0,W,24.0,97.0,1014.8,8.0,14.5,Yes,748,1
21-07-13,Mumbai,3.1,15.6,3.2,0.6,8.1,WSW,26.0,W,4.0,83.0,1020.5,1.0,9.4,No,59871,0
22-07-13,Mumbai,5.3,17.2,0.0,2.8,9.1,WNW,31.0,WNW,15.0,74.0,1023.1,4.0,10.3,No,30241,0
23-07-13,Mumbai,0.5,15.3,0.0,1.8,9.1,WSW,37.0,W,0.0,70.0,1025.1,1.0,8.2,No,17113,0
24-07-13,Mumbai,2.4,16.8,0.0,2.0,9.2,SSW,31.0,SW,20.0,93.0,1026.9,1.0,7.3,No,5759,0
25-07-13,Mumbai,4.1,19.9,0.0,3.0,10.3,E,24.0,SSW,9.0,75.0,1028.5,1.0,10.0,No,54985,0
26-07-13,Mumbai,3.9,19.6,0.0,3.6,10.1,W,20.0,WSW,9.0,79.0,1028.8,5.0,11.1,No,14630,0
27-07-13,Mumbai,2.1,20.9,0.0,1.8,10.2,E,28.0,NNE,13.0,68.0,1029.6,0.0,11.0,No,10625,0
28-07-13,Mumbai,6.2,21.0,0.0,2.0,10.4,N,41.0,NE,17.0,71.0,1029.8,1.0,13.0,No,27337,0
29-07-13,Mumbai,6.5,19.6,0.0,3.8,5.5,NNE,35.0,NE,20.0,69.0,1026.6,5.0,15.3,No,54074,0
30-07-13,Mumbai,7.4,20.4,0.0,2.6,7.7,SSW,35.0,SW,15.0,71.0,1021.1,6.0,14.7,No,44059,0
31-07-13,Mumbai,4.8,21.3,0.0,3.6,10.0,S,33.0,SSW,17.0,65.0,1021.0,0.0,14.6,No,15255,0
01-08-13,Mumbai,4.4,21.5,0.0,3.4,10.3,E,20.0,,9.0,71.0,1021.5,0.0,13.5,No,1099,0
02-08-13,Mumbai,7.3,21.7,0.0,3.0,9.8,NW,31.0,WNW,19.0,71.0,1019.8,5.0,15.4,No,46108,0
03-08-13,Mumbai,1.9,19.8,0.0,3.4,10.3,WSW,37.0,WSW,0.0,60.0,1020.9,1.0,10.9,No,60344,0
04-08-13,Mumbai,1.9,19.1,0.0,3.8,10.3,W,37.0,SW,7.0,63.0,1020.0,1.0,10.6,No,37162,0
05-08-13,Mumbai,3.8,20.3,0.0,2.6,10.4,WSW,30.0,WSW,7.0,63.0,1021.8,1.0,12.5,No,77656,0
06-08-13,Mumbai,2.3,22.2,0.0,2.4,10.3,NNW,28.0,WNW,15.0,69.0,1020.7,4.0,11.4,No,43183,0
07-08-13,Mumbai,4.3,24.7,0.0,3.4,7.8,NNW,33.0,NNW,15.0,54.0,1016.1,2.0,12.9,No,48636,0
08-08-13,Mumbai,7.3,16.3,0.0,5.0,10.6,SW,57.0,SW,30.0,62.0,1015.8,2.0,10.8,No,57096,0
09-08-13,Mumbai,1.3,18.5,0.0,6.2,10.1,WSW,31.0,SW,11.0,70.0,1020.7,0.0,9.5,No,6520,0
10-08-13,Mumbai,2.6,22.5,0.0,2.6,10.6,WSW,31.0,SSW,11.0,62.0,1020.3,2.0,10.9,No,58677,0
11-08-13,Mumbai,7.0,25.5,0.0,4.4,10.2,ENE,24.0,NW,13.0,44.0,1019.7,2.0,15.7,No,19692,0
12-08-13,Mumbai,11.8,28.7,0.0,4.6,8.1,SW,65.0,WNW,19.0,40.0,1013.2,1.0,17.8,No,55492,0
13-08-13,Mumbai,4.3,21.6,0.0,7.4,10.7,SSW,28.0,SSW,7.0,66.0,1018.9,0.0,12.4,No,36800,0
14-08-13,Mumbai,2.2,23.1,0.0,5.4,5.8,ENE,28.0,SSW,15.0,36.0,1017.8,7.0,12.4,No,42252,0
15-08-13,Mumbai,5.4,18.7,0.0,2.4,10.7,SSW,52.0,SSW,31.0,56.0,1022.1,1.0,11.3,No,36621,0
16-08-13,Mumbai,0.8,22.5,0.0,6.4,10.3,NNE,44.0,NE,20.0,34.0,1023.5,0.0,11.9,No,67281,0
17-08-13,Mumbai,11.8,16.8,1.0,5.8,1.2,,,NNE,20.0,88.0,1016.6,8.0,13.5,Yes,24413,1
18-08-13,Mumbai,5.8,20.2,3.8,3.0,8.1,ESE,19.0,SW,7.0,99.0,1021.1,,10.9,No,29347,0
19-08-13,Mumbai,2.4,22.5,0.0,3.0,10.7,WNW,39.0,W,9.0,67.0,1017.8,5.0,11.4,No,48909,0
20-08-13,Mumbai,2.1,15.0,0.0,5.2,11.0,SW,48.0,SW,19.0,55.0,1019.2,1.0,9.2,No,50143,0
21-08-13,Mumbai,-1.1,15.9,0.0,5.0,10.9,SSW,39.0,SW,13.0,53.0,1020.3,1.0,7.9,No,46562,0
22-08-13,Mumbai,-0.5,18.1,0.0,4.0,10.3,,,WSW,13.0,59.0,1019.3,7.0,8.4,No,24320,0
23-08-13,Mumbai,0.0,20.9,0.0,3.8,10.9,W,43.0,WSW,4.0,43.0,1019.3,1.0,11.7,No,32471,0
24-08-13,Mumbai,3.3,21.5,0.0,4.0,11.1,WSW,39.0,SW,13.0,58.0,1023.6,1.0,13.7,No,21853,0
25-08-13,Mumbai,4.0,23.4,0.0,4.6,11.1,NE,30.0,W,20.0,59.0,1026.4,0.0,14.7,No,16994,0
26-08-13,Mumbai,3.7,24.3,0.0,4.0,11.2,W,30.0,W,17.0,57.0,1025.8,0.0,15.4,No,29840,0
27-08-13,Mumbai,5.9,25.4,0.0,4.4,11.0,WSW,30.0,SW,15.0,37.0,1023.0,1.0,16.5,No,70609,0
28-08-13,Mumbai,7.3,27.0,0.0,5.2,11.1,ENE,30.0,S,15.0,37.0,1021.9,0.0,18.3,No,29126,0
29-08-13,Mumbai,9.7,27.9,0.0,5.8,10.7,NNE,46.0,NNE,30.0,49.0,1022.9,1.0,18.3,No,869,0
30-08-13,Mumbai,15.4,29.2,0.0,7.8,10.5,NNE,50.0,NW,35.0,62.0,1021.3,3.0,19.4,No,61706,0
31-08-13,Mumbai,9.0,27.0,0.0,7.8,6.1,S,46.0,SSW,13.0,65.0,1023.0,7.0,17.2,No,22337,0
01-09-13,Mumbai,9.9,29.0,0.0,4.0,10.9,S,37.0,S,9.0,50.0,1025.7,5.0,19.7,No,27434,0
02-09-13,Mumbai,8.6,26.2,0.0,6.8,11.2,ENE,35.0,WSW,19.0,48.0,1029.6,1.0,18.0,No,19460,0
03-09-13,Mumbai,9.8,25.6,0.0,4.8,11.2,NNE,31.0,S,17.0,51.0,1031.3,0.0,18.6,No,64070,0
04-09-13,Mumbai,7.7,24.6,0.0,5.0,10.9,NE,26.0,S,13.0,48.0,1032.7,0.0,17.7,No,5620,0
05-09-13,Mumbai,8.0,25.0,0.0,4.8,10.9,NNE,30.0,,17.0,56.0,1031.5,0.0,16.6,No,73648,0
06-09-13,Mumbai,7.9,27.9,0.0,4.4,10.9,NE,26.0,W,17.0,48.0,1029.2,1.0,18.3,No,73086,0
07-09-13,Mumbai,8.3,29.5,0.0,5.6,11.0,NE,28.0,W,19.0,39.0,1027.1,3.0,19.6,No,49945,0
08-09-13,Mumbai,9.2,30.7,0.0,6.2,10.0,NE,30.0,W,19.0,42.0,1025.2,6.0,19.4,No,51698,0
09-09-13,Mumbai,10.5,29.1,0.0,5.2,11.0,NNE,33.0,N,26.0,38.0,1021.7,1.0,21.2,No,53854,0
10-09-13,Mumbai,13.2,29.5,0.0,7.6,11.0,NNW,41.0,NW,24.0,52.0,1014.9,1.0,20.5,No,77790,0
11-09-13,Mumbai,9.8,26.9,0.0,8.6,11.2,WSW,31.0,W,11.0,43.0,1014.2,1.0,19.6,No,63134,0
12-09-13,Mumbai,5.5,27.1,0.0,6.8,11.0,SW,31.0,WSW,7.0,31.0,1016.5,1.0,18.5,No,17273,0
13-09-13,Mumbai,9.7,29.7,0.0,5.2,10.2,NE,56.0,NNE,19.0,26.0,1016.3,0.0,22.4,No,48118,0
14-09-13,Mumbai,14.9,27.3,0.4,8.2,11.2,W,46.0,WSW,20.0,58.0,1014.4,1.0,21.7,No,49087,0
15-09-13,Mumbai,6.4,27.4,0.0,7.2,10.1,S,31.0,WSW,0.0,35.0,1017.4,0.0,20.7,No,74091,0
16-09-13,Mumbai,15.8,18.8,1.0,7.6,0.0,NW,76.0,NE,17.0,93.0,1014.2,8.0,16.0,Yes,2242,1
17-09-13,Mumbai,9.9,22.7,23.6,3.8,10.4,WNW,50.0,W,17.0,62.0,1007.6,1.0,18.5,No,60222,0
18-09-13,Mumbai,7.7,26.0,0.0,4.8,11.0,WNW,39.0,WNW,11.0,58.0,1009.8,1.0,17.7,No,65934,0
19-09-13,Mumbai,8.5,25.0,0.0,7.0,11.5,W,48.0,W,7.0,54.0,1010.2,0.0,18.7,No,58864,0
20-09-13,Mumbai,6.1,24.5,0.0,7.2,11.4,W,54.0,WSW,7.0,39.0,1014.6,0.0,18.3,No,30460,0
21-09-13,Mumbai,5.2,22.8,0.0,,11.4,SW,31.0,SW,17.0,35.0,1016.6,0.0,16.6,No,25978,0
22-09-13,Mumbai,4.3,26.1,0.0,4.6,11.4,WSW,31.0,WSW,13.0,40.0,1016.4,1.0,17.3,No,5931,0
23-09-13,Mumbai,7.2,30.9,0.0,7.0,11.3,N,33.0,N,19.0,33.0,1015.6,0.0,19.8,No,12247,0
24-09-13,Mumbai,16.5,34.0,0.0,8.8,10.5,NW,56.0,W,28.0,38.0,1009.5,1.0,23.3,No,75218,0
25-09-13,Mumbai,12.3,34.4,0.0,10.6,11.2,NE,35.0,WNW,22.0,22.0,1011.9,0.0,26.2,No,46530,0
26-09-13,Mumbai,16.7,36.3,0.0,10.8,10.9,SW,56.0,SW,28.0,32.0,1010.5,0.0,26.9,No,10065,0
27-09-13,Mumbai,5.8,30.7,0.0,7.8,11.6,NNE,48.0,ENE,11.0,23.0,1018.4,0.0,19.6,No,68684,0
28-09-13,Mumbai,16.6,32.5,0.0,8.0,10.4,WSW,43.0,SW,19.0,56.0,1015.8,6.0,22.1,No,28247,0
29-09-13,Mumbai,7.6,28.5,0.0,8.0,11.3,WSW,39.0,SW,13.0,19.0,1018.2,0.0,22.1,No,32552,0
30-09-13,Mumbai,8.7,31.9,0.0,8.0,11.6,NNE,35.0,WNW,26.0,52.0,1019.3,0.0,22.9,No,6770,0
01-10-13,Mumbai,16.0,34.7,0.0,9.4,4.8,WSW,83.0,N,30.0,48.0,1013.4,7.0,24.6,Yes,59536,1
02-10-13,Mumbai,13.6,26.3,9.0,8.8,8.6,NNW,30.0,WNW,13.0,93.0,1017.2,8.0,17.3,No,8990,0
03-10-13,Mumbai,11.5,22.3,0.0,4.6,11.3,SW,67.0,SW,31.0,40.0,1015.8,1.0,17.8,No,68107,0
04-10-13,Mumbai,4.3,24.2,0.0,6.2,12.0,SSW,41.0,SW,15.0,34.0,1021.6,0.0,15.7,No,3546,0
05-10-13,Mumbai,6.3,28.8,0.0,6.4,11.6,NE,31.0,SW,17.0,36.0,1019.0,3.0,19.5,No,20019,0
06-10-13,Mumbai,7.5,32.9,0.0,5.4,11.8,W,35.0,W,17.0,34.0,1014.2,0.0,18.5,No,936,0
07-10-13,Mumbai,9.7,31.6,0.0,9.2,9.0,WSW,46.0,WSW,4.0,27.0,1009.9,1.0,20.1,No,13841,0
08-10-13,Mumbai,7.9,27.4,0.0,8.6,11.8,SW,54.0,SW,17.0,42.0,1014.8,0.0,18.3,No,8281,0
09-10-13,Mumbai,8.1,29.3,0.0,11.6,11.8,NNE,33.0,NNE,19.0,52.0,1021.3,0.0,18.0,No,57749,0
10-10-13,Mumbai,10.4,34.1,0.0,7.6,11.7,NW,46.0,NNW,30.0,52.0,1017.6,0.0,20.5,No,75918,0
11-10-13,Mumbai,15.2,31.3,0.0,12.0,11.6,WSW,52.0,SW,19.0,28.0,1012.0,0.0,24.8,No,71484,0
12-10-13,Mumbai,10.7,34.0,0.0,11.8,10.3,NNE,41.0,N,28.0,53.0,1015.3,5.0,21.9,No,4981,0
13-10-13,Mumbai,20.6,31.2,0.0,11.8,2.5,WSW,63.0,N,28.0,57.0,1011.5,8.0,22.0,No,46398,0
14-10-13,Mumbai,11.2,22.9,0.4,9.6,11.9,SSW,69.0,WSW,33.0,39.0,1017.7,1.0,15.9,No,26471,0
15-10-13,Mumbai,4.5,25.1,0.0,10.0,12.3,NNE,31.0,W,13.0,30.0,1023.2,0.0,15.5,No,43966,0
16-10-13,Mumbai,7.4,30.0,0.0,7.6,11.9,N,46.0,N,24.0,59.0,1021.7,4.0,18.5,No,15333,0
17-10-13,Mumbai,17.7,33.6,0.0,10.8,9.1,WSW,74.0,NNW,37.0,41.0,1016.3,3.0,21.9,Yes,909,1
18-10-13,Mumbai,13.9,29.0,12.8,10.0,11.1,,,,,34.0,1019.3,5.0,18.5,No,5083,0
19-10-13,Mumbai,11.0,28.9,0.0,8.0,12.5,,,,,52.0,1024.9,0.0,19.3,No,38124,0
20-10-13,Mumbai,13.8,31.2,0.0,8.0,12.5,,,E,17.0,53.0,1022.2,0.0,20.3,No,73877,0
21-10-13,Mumbai,17.8,33.2,0.0,9.4,12.6,NE,41.0,NNE,28.0,59.0,1019.8,1.0,22.3,No,28514,0
22-10-13,Mumbai,18.9,34.6,0.0,10.0,12.5,NNE,46.0,N,33.0,51.0,1016.6,1.0,24.2,No,7482,0
23-10-13,Mumbai,19.0,34.9,0.0,13.0,8.0,WSW,61.0,W,35.0,41.0,1012.1,4.0,24.6,No,54339,0
24-10-13,Mumbai,18.8,27.0,0.2,9.6,10.4,SW,52.0,SW,31.0,38.0,1015.2,7.0,20.5,No,33951,0
25-10-13,Mumbai,5.9,28.1,0.0,10.4,12.6,SW,35.0,WNW,9.0,22.0,1021.6,0.0,17.6,No,33470,0
26-10-13,Mumbai,6.7,27.8,0.0,8.0,12.4,SSW,46.0,SW,15.0,18.0,1021.9,1.0,19.6,No,28666,0
27-10-13,Mumbai,8.3,29.7,0.0,11.8,12.7,SSW,33.0,SW,17.0,18.0,1021.6,0.0,20.2,No,20917,0
28-10-13,Mumbai,11.8,33.6,0.0,7.6,11.6,NNE,50.0,N,35.0,60.0,1018.5,4.0,21.3,No,17628,0
29-10-13,Mumbai,19.2,30.5,0.0,10.4,7.1,NNW,57.0,W,37.0,56.0,1010.7,7.0,23.6,No,8469,0
30-10-13,Mumbai,10.3,29.8,0.0,10.8,12.8,SW,43.0,SW,15.0,40.0,1015.5,0.0,21.0,No,29796,0
31-10-13,Mumbai,12.5,29.8,0.0,9.8,11.7,NNW,35.0,NE,20.0,46.0,1019.4,3.0,20.7,No,17050,0
01-11-13,Mumbai,16.2,30.5,0.0,8.0,11.3,NE,43.0,ESE,33.0,49.0,1021.3,1.0,22.0,No,19680,0
02-11-13,Mumbai,17.3,33.0,0.0,12.0,11.3,N,41.0,N,26.0,35.0,1021.2,6.0,22.7,No,16911,0
03-11-13,Mumbai,16.2,37.4,0.0,10.4,11.9,S,54.0,WSW,19.0,25.0,1016.7,1.0,26.4,No,12540,0
04-11-13,Mumbai,14.8,29.7,0.0,15.0,12.9,SSW,46.0,SW,26.0,31.0,1018.0,0.0,20.1,No,64718,0
05-11-13,Mumbai,15.2,29.3,0.0,13.0,11.9,E,43.0,NNE,26.0,36.0,1023.5,4.0,18.9,No,65679,0
06-11-13,Mumbai,13.5,29.9,0.0,9.2,12.7,NE,35.0,SW,24.0,47.0,1022.2,0.0,19.7,No,448,0
07-11-13,Mumbai,15.7,32.3,0.0,12.0,12.6,NE,43.0,NNE,28.0,48.0,1018.4,0.0,21.8,No,59847,0
08-11-13,Mumbai,16.2,35.6,0.0,8.0,12.9,N,44.0,NNW,30.0,32.0,1014.7,2.0,25.1,No,51152,0
09-11-13,Mumbai,21.7,36.8,0.0,15.0,9.2,SW,56.0,W,20.0,26.0,1010.8,7.0,25.1,No,14798,0
10-11-13,Mumbai,16.9,32.5,0.0,14.4,9.5,SW,41.0,W,2.0,41.0,1011.1,6.0,23.7,No,77828,0
11-11-13,Mumbai,15.3,31.6,0.0,8.4,,NNE,57.0,NE,24.0,54.0,1012.0,2.0,23.8,Yes,13296,1
12-11-13,Mumbai,17.5,31.1,,,,W,46.0,NW,19.0,83.0,1012.6,6.0,20.1,Yes,15203,1
13-11-13,Mumbai,11.0,32.0,,,,SSE,39.0,NNW,19.0,67.0,1015.4,,22.1,Yes,55745,1
14-11-13,Mumbai,11.4,32.6,,,,W,44.0,W,9.0,68.0,1014.9,,21.6,Yes,64409,1
15-11-13,Mumbai,11.7,31.5,6.6,38.4,13.0,WSW,57.0,S,19.0,14.0,1013.7,0.0,25.6,No,69184,0
16-11-13,Mumbai,11.8,32.0,0.0,12.0,12.7,S,50.0,W,15.0,44.0,1010.6,2.0,23.2,No,54488,0
17-11-13,Mumbai,13.7,29.1,0.0,10.6,9.2,SSW,59.0,SW,15.0,40.0,1011.2,5.0,20.6,No,63481,0
18-11-13,Mumbai,11.2,27.6,0.6,7.6,12.1,S,54.0,WSW,11.0,48.0,1011.2,3.0,20.7,No,66067,0
19-11-13,Mumbai,11.0,30.6,0.0,9.6,11.1,SW,37.0,SW,15.0,42.0,1010.3,1.0,21.5,No,37884,0
20-11-13,Mumbai,14.5,35.0,0.0,9.8,12.5,SSW,44.0,WSW,13.0,33.0,1010.5,2.0,26.1,No,15178,0
21-11-13,Mumbai,19.2,37.0,0.0,11.8,,NE,48.0,NE,35.0,48.0,1010.4,3.0,25.5,Yes,51041,1
22-11-13,Mumbai,22.1,28.4,,,,,,ESE,37.0,67.0,1009.1,1.0,22.6,Yes,12148,1
23-11-13,Mumbai,19.6,31.1,,,,,,,,76.0,1007.1,4.0,22.8,Yes,61337,1
24-11-13,Mumbai,13.6,30.3,,,13.5,,,,,86.0,1006.9,3.0,20.0,Yes,73603,1
25-11-13,Mumbai,13.2,31.4,13.6,34.6,13.2,WSW,57.0,SW,6.0,37.0,1006.9,1.0,21.7,No,34664,0
26-11-13,Mumbai,16.0,32.0,0.0,11.4,13.3,E,33.0,SSW,19.0,38.0,1010.8,1.0,23.7,No,35210,0
27-11-13,Mumbai,15.7,32.8,0.0,12.0,13.3,SSE,37.0,SSE,20.0,50.0,1016.6,0.0,21.9,No,64053,0
28-11-13,Mumbai,17.0,36.1,0.0,11.2,13.0,NNE,48.0,NNW,28.0,52.0,1013.6,0.0,23.5,No,72420,0
29-11-13,Mumbai,20.7,23.3,0.6,15.6,0.6,SW,48.0,NNW,15.0,87.0,1008.4,8.0,21.2,Yes,14971,1
30-11-13,Mumbai,14.8,30.7,6.0,0.4,13.2,S,35.0,SSW,22.0,59.0,1012.8,3.0,22.6,No,15992,0
01-12-13,Mumbai,13.3,30.1,0.0,11.0,12.9,ENE,35.0,SSE,20.0,46.0,1021.7,1.0,20.9,No,17202,0
02-12-13,Mumbai,14.4,31.6,0.0,10.8,13.3,NE,33.0,WSW,17.0,48.0,1021.0,5.0,20.5,No,66506,0
03-12-13,Mumbai,15.4,34.1,0.0,10.0,13.4,SSE,37.0,S,26.0,49.0,1016.5,0.0,22.8,No,63449,0
04-12-13,Mumbai,18.8,36.1,0.0,10.8,11.5,NNE,48.0,NNE,35.0,49.0,1010.0,2.0,24.4,Yes,63367,1
05-12-13,Mumbai,19.0,27.2,8.6,14.2,9.5,WSW,63.0,W,41.0,95.0,1003.0,8.0,19.0,No,8695,0
06-12-13,Mumbai,9.0,24.9,0.4,12.4,13.3,WSW,54.0,SW,30.0,28.0,1015.8,1.0,17.0,No,13795,0
07-12-13,Mumbai,8.5,30.4,0.0,8.8,13.7,NE,33.0,ENE,22.0,35.0,1019.8,0.0,20.4,No,34423,0
08-12-13,Mumbai,12.7,33.7,0.0,9.2,13.2,NNE,48.0,NNE,35.0,44.0,1018.0,3.0,22.8,No,4212,0
09-12-13,Mumbai,20.7,36.8,0.0,11.8,11.1,NNE,48.0,NE,31.0,42.0,1013.1,4.0,24.6,No,17148,0
10-12-13,Mumbai,23.8,35.7,0.0,15.2,1.6,SE,56.0,WSW,35.0,39.0,1007.1,7.0,26.9,No,65294,0
11-12-13,Mumbai,18.2,34.2,0.0,10.6,7.0,WSW,50.0,WSW,11.0,24.0,1008.1,5.0,27.8,No,14782,0
12-12-13,Mumbai,17.0,33.4,0.0,12.0,9.7,SW,37.0,WNW,0.0,31.0,1009.7,7.0,22.7,No,59164,0
13-12-13,Mumbai,15.4,35.6,0.0,12.0,13.3,WSW,31.0,W,20.0,45.0,1011.3,0.0,24.8,No,38275,0
14-12-13,Mumbai,18.9,36.5,0.0,12.0,13.3,NNE,44.0,SSW,30.0,54.0,1013.5,0.0,26.4,No,18442,0
15-12-13,Mumbai,19.8,36.7,0.0,12.8,13.3,NNE,50.0,SW,35.0,48.0,1014.7,1.0,26.0,No,13081,0
