Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber
27-06-20,Mumbai,2.1,20.7,NA,NA,NA,ENE,28,NNE,15,71,1024.6,NA,9.2,Yes,59005
28-06-20,Mumbai,8.6,22.5,NA,NA,NA,NW,59,NW,30,63,1013.2,3,15.5,No,70010
29-06-20,Mumbai,5.1,15.2,0.8,10,9.6,W,44,W,24,57,1016,1,9.6,No,8789
30-06-20,Mumbai,5.2,15.2,0,4,8.5,WSW,46,WSW,13,66,1021.6,1,8.9,No,14936
01-07-20,Mumbai,0.2,15.4,0,2.8,9.9,SSW,41,SW,11,66,1028.7,1,8.3,No,38208
02-07-20,Mumbai,0.4,16.3,0,2.8,9.7,SW,26,SW,0,80,1028.8,1,6.2,No,72296
03-07-20,Mumbai,2,20.6,0,2,NA,NE,22,N,11,62,1028.4,0,9.8,No,28703
04-07-20,Mumbai,3.3,21.9,0,NA,NA,NW,31,NW,13,57,1025,NA,11.4,No,30861
05-07-20,Mumbai,5.3,19.9,0,NA,NA,WSW,50,WSW,7,69,1019.9,5,11.4,No,1637
06-07-20,Mumbai,0.8,14.8,0,NA,NA,SW,41,SW,11,69,1020.4,4,7.4,No,11657
07-07-20,Mumbai,2.6,15.8,0,13,9.3,SW,41,SW,17,56,1019.4,3,10.8,No,4671
08-07-20,Mumbai,-0.8,18,0,3.2,9.9,ENE,19,N,13,68,1019.4,0,7.5,No,42640
09-07-20,Mumbai,1.8,22.3,0,3.2,10,NNW,44,NNW,24,38,1012.3,0,10.9,No,5045
10-07-20,Mumbai,5.3,15,0,4.8,NA,WSW,56,WSW,28,43,1015.2,1,9.2,No,25063
11-07-20,Mumbai,-1.2,15.8,0,NA,NA,SW,37,SW,11,58,1023.2,NA,7.2,No,7480
12-07-20,Mumbai,-0.3,16.8,0,NA,NA,SW,43,SW,9,63,1024.4,NA,7.1,No,62286
13-07-20,Mumbai,1.4,17.1,0,9.4,9.9,SSE,35,SE,20,60,1025.9,1,8.2,No,5021
14-07-20,Mumbai,2.7,20.2,0,3.2,8.9,E,33,SE,15,54,1029.9,1,10.2,No,9077
15-07-20,Mumbai,10.2,21.6,0,4,4.2,NNE,37,NNE,19,56,1024.2,6,13.8,Yes,71280
16-07-20,Mumbai,11.9,18.7,5,4.6,7.2,NNE,39,NW,13,94,1019.1,6,12.6,No,20719
17-07-20,Mumbai,2.8,18.2,0,2,NA,W,39,W,7,84,1020.2,1,8.8,No,43366
18-07-20,Mumbai,6.9,12.8,0,NA,NA,SW,59,SW,44,58,1019.5,NA,8.6,No,26809
19-07-20,Mumbai,-0.4,15.6,0,NA,NA,SSW,46,SSW,19,80,1023.8,NA,5.3,No,43352
20-07-20,Mumbai,0,17.1,0,NA,NA,WSW,33,WSW,6,65,1024.2,NA,7.1,No,57937
21-07-20,Mumbai,2.7,20.5,0,NA,9,E,30,ENE,17,65,1024.4,NA,12.7,No,32382
22-07-20,Mumbai,4.9,20.6,0,15.8,8.5,ENE,28,NA,11,74,1023.1,3,12.1,No,57860
23-07-20,Mumbai,5.3,20.8,0,2.8,8.3,E,28,NNE,19,59,1024.4,6,12.5,No,63913
24-07-20,Mumbai,11.4,23.3,0,4,NA,NNE,46,NNE,22,65,1022.4,7,14.2,Yes,58414
25-07-20,Mumbai,12.5,24.6,NA,NA,NA,NNE,43,N,26,73,1025.5,NA,14.9,Yes,60635
26-07-20,Mumbai,14.8,23.1,NA,NA,NA,W,37,W,24,68,1025.6,NA,16.2,No,41955
27-07-20,Mumbai,2.5,19.7,0,12.2,10,SSW,48,SW,0,69,1026.8,0,11.9,No,46667
28-07-20,Mumbai,0.3,18.9,0,5.2,10.4,SW,37,SW,9,62,1025.8,1,9.6,No,61276
29-07-20,Mumbai,2.5,21,0,3.4,10.5,W,28,WSW,11,53,1024.7,0,11.3,No,72149
30-07-20,Mumbai,3.5,22.6,0,3.6,10.4,E,28,WSW,11,47,1024.3,0,11.9,No,65898
31-07-20,Mumbai,4.1,24.8,0,4,NA,N,33,NW,13,42,1021.5,0,12.7,No,77445
01-08-20,Mumbai,8.2,22.8,0,NA,NA,WNW,52,SW,15,36,1014.1,NA,15.1,No,41264
02-08-20,Mumbai,-0.5,15.7,0,NA,NA,SSW,48,SW,22,49,1026.6,NA,8.6,No,62761
03-08-20,Mumbai,0,20,0,NA,10.4,ENE,30,ESE,17,43,1030.8,NA,10.3,No,3439
04-08-20,Mumbai,8.9,20.7,0,20.6,5,E,37,NE,24,50,1031.7,7,15.4,No,11057
05-08-20,Mumbai,6.8,21.3,0,3.4,9.8,SSW,33,S,13,52,1032.8,3,14.5,No,72111
06-08-20,Mumbai,5.9,21.3,0,4.2,10.5,E,31,WSW,13,48,1032.9,0,14.7,No,22144
07-08-20,Mumbai,-0.2,21,0,3.8,NA,SW,35,SW,0,49,1030.4,0,9.9,No,55315
08-08-20,Mumbai,1.6,22.2,0,NA,NA,NE,28,ENE,15,36,1030.3,NA,12.6,No,33737
09-08-20,Mumbai,5.1,23,0,NA,10.5,ENE,30,WSW,13,49,1031.2,NA,14.3,No,70318
10-08-20,Mumbai,2.6,22.4,0,13.4,9.5,WSW,35,SW,13,57,1026.8,3,13,No,26690
11-08-20,Mumbai,2.1,20.2,0,3.6,10.6,SW,37,SW,6,43,1024.3,1,9.6,No,4077
12-08-20,Mumbai,-0.2,19.1,0,5,9.9,E,33,NNW,2,43,1026.3,1,8.2,No,5937
13-08-20,Mumbai,5,20.4,0,4.2,5.3,E,28,NE,17,48,1029.1,6,13.7,No,50416
14-08-20,Mumbai,8.4,21.8,0,3.8,NA,E,35,SE,28,45,1031.5,6,14.5,Yes,24431
15-08-20,Mumbai,8.4,21.9,NA,NA,NA,NNE,35,E,17,57,1028.4,NA,12.8,Yes,20884
16-08-20,Mumbai,11.3,14.3,NA,NA,NA,ENE,46,E,17,85,1019.5,8,12.5,Yes,39141
17-08-20,Mumbai,6.9,16.8,NA,NA,NA,NW,46,NW,13,70,1012.9,NA,11.7,Yes,38444
18-08-20,Mumbai,7.8,15.1,27.4,15,2.8,W,48,WSW,20,96,1012.5,8,10.6,No,28212
19-08-20,Mumbai,9.5,16.4,0.4,2,4.9,SW,33,SSW,26,82,1017.2,7,11.8,No,37928
20-08-20,Mumbai,4.8,20.2,0,2,10.8,SSE,31,SSW,13,65,1022.6,1,12.7,No,67791
21-08-20,Mumbai,7.3,22,0,3.8,NA,S,31,SW,11,54,1024.5,1,15.1,Yes,3237
22-08-20,Mumbai,8.5,22,NA,NA,NA,ENE,46,NNW,9,56,1027.8,NA,15.4,Yes,43163
23-08-20,Mumbai,7.9,21.5,NA,NA,NA,E,35,E,22,50,1027,NA,17.3,No,16887
24-08-20,Mumbai,9.2,23.1,0,13,NA,SSW,35,SSW,17,50,1027,1,17.3,Yes,22493
25-08-20,Mumbai,6.4,23.1,NA,NA,NA,SW,39,SW,11,62,1024.8,NA,15.5,Yes,74201
26-08-20,Mumbai,6.2,22,NA,NA,NA,SW,37,WSW,13,69,1019.9,8,14.4,Yes,70706
27-08-20,Mumbai,11.2,15.6,NA,NA,NA,SSE,44,SSE,26,73,1019.3,8,13.3,No,28365
28-08-20,Mumbai,8.3,22.2,0,19,NA,SSW,39,S,19,63,1022.2,1,15.1,No,76743
29-08-20,Mumbai,3.7,20.9,0,NA,NA,SSW,52,SSW,19,46,1026,NA,14.2,No,67836
30-08-20,Mumbai,3.1,22.3,0,NA,NA,SSW,35,S,13,51,1023.3,NA,13.2,No,25605
31-08-20,Mumbai,5,23.8,0,NA,NA,WSW,37,SW,9,58,1020.3,NA,16.1,No,22742
01-09-20,Mumbai,6.3,24.9,0,19.6,10,NNW,31,N,17,50,1018.8,1,16.6,No,47022
02-09-20,Mumbai,11.8,19.2,0,5.8,7.6,WSW,63,WSW,17,45,1011.6,7,16.1,No,48709
03-09-20,Mumbai,4.8,19.2,0,6.4,10.9,SW,56,SW,26,55,1017.4,1,10.6,No,11758
04-09-20,Mumbai,1.8,20,0,6.4,NA,SW,37,SSW,11,40,1017.6,1,11.8,No,5741
05-09-20,Mumbai,4.4,21.5,0,NA,NA,SE,46,SW,19,40,1019.5,8,14.6,No,46374
06-09-20,Mumbai,6.5,22.9,0,NA,NA,E,39,E,22,43,1025.6,NA,16.2,No,17496
07-09-20,Mumbai,8.6,23.8,0,18.4,9.4,E,39,E,28,41,1027,5,16.9,No,75867
08-09-20,Mumbai,10,24.9,0,5,9.3,ENE,35,ESE,20,49,1026.2,4,16.8,No,72181
09-09-20,Mumbai,10.8,26.4,0,6.4,11,NNE,48,NNE,30,52,1021.6,1,18.3,No,29290
10-09-20,Mumbai,16.1,25.4,0,7.8,10.5,NNE,56,WSW,22,45,1014,2,21.1,No,74144
11-09-20,Mumbai,5.6,25.3,0,8.2,NA,SW,46,SW,30,36,1019.5,0,18.3,No,10097
12-09-20,Mumbai,5.8,27.4,0,NA,NA,WSW,30,S,19,35,1022.6,NA,19.8,No,45489
13-09-20,Mumbai,9.8,26.5,0,NA,NA,N,46,NW,24,54,1024.4,NA,19.1,No,69517
14-09-20,Mumbai,11.8,27.6,0,NA,NA,NNW,35,W,20,54,1022.4,NA,19.3,No,17467
15-09-20,Mumbai,12.1,29,0,26.8,11.1,N,33,S,22,43,1017.8,1,20.7,No,13911
16-09-20,Mumbai,12.2,27.1,0.2,7.6,10.7,W,57,WNW,20,32,1013.7,1,20.8,No,70388
17-09-20,Mumbai,7.6,23.9,0,8.8,11.6,WSW,54,SW,20,32,1016.9,1,18.7,No,40870
18-09-20,Mumbai,5.2,23.1,0,8,NA,S,43,SSW,24,25,1022.2,0,17.2,No,61572
19-09-20,Mumbai,3.5,22.4,0,NA,NA,SW,43,SSW,6,24,1022.3,NA,16.9,No,26267
20-09-20,Mumbai,3.9,24.2,0,NA,NA,SSW,43,SW,9,22,1022.6,NA,17.7,No,32791
21-09-20,Mumbai,10.6,24.2,0,22.6,NA,E,37,SE,24,39,1026.8,6,17.5,No,488
22-09-20,Mumbai,13.3,24,0,6,3.5,ESE,35,NNE,24,39,1028.9,7,17.9,No,51641
23-09-20,Mumbai,11.6,26.9,0,6.6,10.6,NE,33,NE,19,39,1028,1,19.5,No,28436
24-09-20,Mumbai,10.9,27.2,0,8,11,NA,NA,NNW,33,41,1023.4,0,20.3,Yes,21369
25-09-20,Mumbai,15.1,23.7,21.2,10.2,NA,WSW,59,W,24,94,1015,7,16.3,Yes,68505
26-09-20,Mumbai,11.6,24.7,2.6,NA,NA,SSW,41,SW,19,72,1017.7,NA,17.7,No,33781
27-09-20,Mumbai,8,24.4,0,NA,NA,WSW,41,SW,11,39,1019.9,NA,19.3,No,28570
28-09-20,Mumbai,9.2,26.2,0,NA,NA,NNE,35,ENE,17,56,1022,NA,18.8,No,18235
29-09-20,Mumbai,12.7,29.4,0,23.8,NA,NNE,41,ENE,28,58,1019.7,1,20.1,No,13838
30-09-20,Mumbai,13.9,33.1,0,7.2,11.4,NNW,35,N,22,41,1019.1,2,23.5,No,38251
01-10-20,Mumbai,15.8,27.3,0,10.8,11.7,WSW,54,WSW,30,26,1017.7,1,23.1,No,76384
02-10-20,Mumbai,6.4,26.4,0,11.2,NA,NNE,33,S,19,43,1021.5,0,18.5,Yes,44079
03-10-20,Mumbai,9.6,29.1,NA,NA,NA,NE,30,N,17,49,1019,NA,21.3,Yes,10887
04-10-20,Mumbai,13,29.7,NA,NA,NA,WNW,89,SE,31,54,1019.3,NA,22.9,Yes,35075
05-10-20,Mumbai,15.6,29.9,13.4,21.4,NA,NNE,30,W,19,65,1020.4,1,20.6,No,13159
06-10-20,Mumbai,14.2,32.3,0,7.2,11.7,NE,33,NNE,19,52,1018.8,0,21.8,No,46426
07-10-20,Mumbai,17.6,33.7,0,11,8.9,WNW,52,NW,26,55,1013.6,7,20,No,44106
08-10-20,Mumbai,12.4,28.4,0,10.8,11.3,WSW,46,SSW,19,42,1016.1,1,18.4,No,43440
09-10-20,Mumbai,11.1,30,0,11,NA,E,30,WSW,19,52,1019.9,1,20.7,Yes,19265
10-10-20,Mumbai,14.7,29.9,NA,NA,NA,N,43,NNE,31,57,1019.1,NA,19.6,Yes,49403
11-10-20,Mumbai,17.3,31.1,NA,NA,NA,NE,44,NNW,31,55,1017.3,NA,20.9,Yes,4267
12-10-20,Mumbai,19.1,32.2,NA,NA,NA,N,39,NE,30,53,1017.3,NA,22.7,No,72500
13-10-20,Mumbai,19,28,0,38.6,NA,NNE,65,NE,43,49,1011.9,5,21.3,Yes,77432
14-10-20,Mumbai,10.4,19.4,2.8,7,10.3,WSW,56,W,35,39,1013.7,1,14.4,No,30772
15-10-20,Mumbai,6.8,22.3,0,8.2,10,SW,44,SW,20,67,1017.8,7,11.9,No,38315
16-10-20,Mumbai,6.1,25.5,0,5.4,NA,WSW,41,WNW,9,41,1019.8,1,16.6,No,45327
17-10-20,Mumbai,6.6,27,0,NA,NA,SSW,56,SSW,0,28,1022,NA,18.7,No,5370
18-10-20,Mumbai,11.5,28.5,0,NA,NA,E,33,NE,24,40,1026,NA,19.3,No,32472
19-10-20,Mumbai,13.1,29.3,0,26.4,12.5,NNE,37,NNE,22,52,1027.3,0,19.3,No,23684
20-10-20,Mumbai,15.5,33.7,0,7.4,12.1,ENE,43,SSE,22,49,1025.3,5,21.1,No,68436
21-10-20,Mumbai,16.2,30.8,0,10.2,12.2,ENE,41,NW,15,48,1027.1,1,21.9,No,30059
22-10-20,Mumbai,14.7,30.2,0,9.8,12.1,NE,35,WNW,22,49,1025.3,0,19,No,13402
23-10-20,Mumbai,17.3,33.2,0,8.2,NA,NNE,44,NA,30,51,1020.8,4,20.1,Yes,36964
24-10-20,Mumbai,16.8,35.5,NA,NA,NA,NNE,37,NNE,30,42,1020.5,NA,24.1,Yes,59071
25-10-20,Mumbai,20.8,38.3,NA,NA,NA,NNE,37,S,22,40,1017.8,NA,26,Yes,4615
26-10-20,Mumbai,20.8,40.4,NA,NA,NA,N,57,WNW,26,28,1013.4,NA,28,No,63623
27-10-20,Mumbai,19.8,40,0,46.8,NA,SW,63,WSW,9,24,1010.2,6,26.2,No,51232
28-10-20,Mumbai,18.7,32.6,0,14.4,12.6,WSW,52,SW,24,17,1013.6,1,24.3,No,51817
29-10-20,Mumbai,12.7,32.5,0,14.4,12.7,SSW,50,SW,6,18,1016.7,0,23.4,No,34999
30-10-20,Mumbai,15.9,34.4,0,11.6,NA,NE,39,NNW,26,51,1016.9,0,23.5,No,66043
31-10-20,Mumbai,18,37.7,0,NA,NA,WNW,56,NNE,28,50,1014.4,NA,27.6,Yes,45234
01-11-20,Mumbai,19.3,36.4,NA,NA,NA,SW,69,NNW,37,65,1011.1,1,23.8,Yes,70937
02-11-20,Mumbai,14.4,27.2,3.8,34.4,12.2,S,52,SW,35,22,1018.4,6,18.9,No,57329
03-11-20,Mumbai,9.1,31.2,0,11.2,12.5,NE,48,N,20,47,1021.3,2,20.8,No,55907
04-11-20,Mumbai,17.7,30.8,0,10.4,10.1,NE,54,NNW,31,50,1022.3,5,21.2,No,22650
05-11-20,Mumbai,18.1,32.3,0,10.8,9.1,NNW,57,N,35,46,1019.4,1,22.6,No,37043
06-11-20,Mumbai,15.6,32.9,1,9.6,NA,N,44,W,30,58,1013.9,4,21.6,No,63069
07-11-20,Mumbai,13.6,33.3,0,NA,NA,N,44,WSW,15,52,1015.8,NA,23.7,No,18226
08-11-20,Mumbai,18.1,33.8,0,NA,NA,NNE,37,N,28,52,1019.8,NA,24.3,No,8957
09-11-20,Mumbai,20.3,35.8,0,NA,NA,NNE,48,N,30,42,1018.8,NA,24.7,No,19926
10-11-20,Mumbai,22.4,37.7,0,42.4,12.6,SW,63,NW,30,40,1017.2,3,26.7,No,33271
11-11-20,Mumbai,19.5,38.2,0.2,12.2,13,WSW,50,W,24,33,1013.7,1,28.7,No,36802
12-11-20,Mumbai,19.3,35.8,0,15,13,ENE,41,ESE,26,54,1014.6,1,24.4,No,67610
13-11-20,Mumbai,20.8,36.5,0,12,NA,ENE,48,NE,35,53,1015.5,1,24.9,No,20261
14-11-20,Mumbai,22.2,39.5,0,NA,NA,NNE,56,N,33,48,1015.8,NA,25.7,No,29780
15-11-20,Mumbai,25,43.5,0,NA,NA,WNW,52,WNW,28,21,1010.2,NA,33,No,21964
16-11-20,Mumbai,23.8,33.7,0,46.6,10.4,W,70,WSW,43,42,1009.7,7,26.6,No,16493
17-11-20,Mumbai,16.6,32.4,0,15,13.3,S,39,SW,17,38,1014.2,1,21.4,No,68580
18-11-20,Mumbai,15.4,33.5,0,12,11.8,SW,48,WSW,13,20,1016.5,1,26,No,42125
19-11-20,Mumbai,16.6,36.4,0,13.4,12.1,ENE,37,NW,22,42,1016.5,1,26.6,No,14335
20-11-20,Mumbai,21.9,37.8,0,11.4,NA,N,48,N,30,53,1015.2,1,26.7,Yes,3452
21-11-20,Mumbai,25.8,40.5,NA,NA,NA,N,56,NW,37,50,1011.6,NA,29.2,Yes,9620
22-11-20,Mumbai,23,42.2,NA,NA,NA,NNW,41,NNW,26,40,1012,NA,31.7,Yes,49567
23-11-20,Mumbai,25.7,43.1,NA,NA,NA,ENE,59,NW,31,43,1013.5,NA,33.2,Yes,64496
24-11-20,Mumbai,23.1,39.4,15.8,60.2,9.5,SW,54,NNE,31,51,1014.1,2,29.2,No,7050
25-11-20,Mumbai,21.6,30.6,0,13.2,2,SW,39,SW,20,46,1014.1,7,27.7,No,30889
26-11-20,Mumbai,21.1,31.3,0,7.8,1.4,NE,39,NW,26,54,1015.8,7,25.7,No,61530
27-11-20,Mumbai,19.7,35.7,0,6.2,NA,E,59,W,15,53,1016.2,1,26.2,Yes,29425
28-11-20,Mumbai,18.9,33.6,NA,NA,NA,NE,56,ENE,22,40,1018.6,NA,24.3,Yes,16012
29-11-20,Mumbai,17.9,31.7,NA,NA,NA,NE,50,N,24,66,1018.3,NA,21.9,Yes,45821
30-11-20,Mumbai,18.3,32.8,11.8,38.4,10.3,NE,43,NW,28,45,1016.1,3,23.2,No,16669
01-12-20,Mumbai,20.9,31.2,0,11.6,3.1,NE,43,N,28,51,1012.7,7,23.1,No,48710
02-12-20,Mumbai,21.5,35.6,0,9.6,12.4,NNE,44,N,31,43,1013.8,2,25.6,No,34147
03-12-20,Mumbai,22.5,37.6,0,13.6,10.3,N,46,NNE,31,42,1015.9,2,26.7,No,38870
04-12-20,Mumbai,24.4,34.4,0,12.2,NA,WNW,80,N,28,49,1014.1,7,27.8,Yes,12822
05-12-20,Mumbai,20.4,35.1,NA,NA,NA,NE,52,NNW,22,69,1009.8,NA,24.9,Yes,49301
06-12-20,Mumbai,18.9,31,NA,NA,NA,NW,78,NE,17,84,1007.1,2,21.5,Yes,50472
07-12-20,Mumbai,19.4,33.5,NA,NA,NA,NNW,67,NNE,31,71,1006.1,NA,23.9,Yes,16431
08-12-20,Mumbai,22.5,34.2,44.8,37.6,9.9,W,48,WSW,26,76,1008.4,7,25.6,No,6880
09-12-20,Mumbai,22,34.4,0.6,10.4,10.5,SSW,63,N,22,63,1012.7,2,26.8,No,26265
10-12-20,Mumbai,22,37.4,0,8.4,13.4,NE,44,N,17,59,1012.4,1,26.4,Yes,72344
11-12-20,Mumbai,21.8,38.7,8.2,14.2,NA,SW,70,SW,37,68,1005.9,2,27.7,No,76952
12-12-20,Mumbai,18.7,31.3,0,NA,NA,ESE,65,SSE,35,43,1008.8,NA,22.9,No,24444
13-12-20,Mumbai,16.1,27,0,NA,NA,ESE,52,NNE,28,40,1011.2,NA,22.3,No,32935
14-12-20,Mumbai,15,31.8,0,36.4,13.4,SSE,39,ESE,11,49,1011.9,1,21.5,No,20043
15-12-20,Mumbai,18.5,36,0,10.8,13.4,SSW,46,S,20,56,1010.5,0,23.7,No,3177
16-12-20,Mumbai,20.6,39.3,0,12,7.7,SW,76,NW,26,50,1007.8,1,25.6,No,73574
17-12-20,Mumbai,20.4,40.2,1,12,11.6,WNW,80,NNE,11,40,1005.3,1,29.7,No,47558
18-12-20,Mumbai,25.8,36.5,0.6,14.6,NA,WSW,74,SW,35,45,1007,7,28.6,No,10503
19-12-20,Mumbai,16.5,35.3,0,NA,NA,SW,69,SW,NA,61,1011.7,NA,24.3,No,59012
20-12-20,Mumbai,15.8,35.7,0,NA,NA,NNE,44,SSE,20,53,1014,NA,25,No,52436
21-12-20,Mumbai,21.6,35.2,0,NA,NA,NNE,48,NNE,31,52,1016.2,8,24.7,No,28934
22-12-20,Mumbai,21.6,36,0,48.4,12.8,NE,43,N,30,55,1016.6,1,25.5,No,59672
23-12-20,Mumbai,22,31.3,0,14.8,2,NNE,54,WSW,20,56,1016.8,7,23.2,Yes,18905
24-12-20,Mumbai,20.5,37.3,2.2,4.8,11.9,E,44,ESE,17,66,1012.8,2,25.9,No,54045
25-12-20,Mumbai,24.3,34.3,0,12.4,NA,W,56,NW,31,59,1011.2,7,26.3,Yes,68654
26-12-20,Mumbai,22.4,35,NA,NA,NA,SSW,52,S,20,68,1010.7,8,25.4,Yes,60030
27-12-20,Mumbai,23.2,25.9,NA,NA,NA,E,33,NE,19,56,1014.5,NA,25.6,Yes,70501
28-12-20,Mumbai,17.5,22.7,6.2,21.8,0,SSE,33,SSE,17,93,1014.9,8,17.6,Yes,5563
29-12-20,Mumbai,17.6,33.1,3,0.4,9.9,WNW,28,SW,11,86,1010.1,7,22.6,No,61993
30-12-20,Mumbai,22.4,38.1,0,7.2,13.3,SW,54,W,13,70,1009.9,3,27,No,67180
31-12-20,Mumbai,15.9,37.2,0,16.4,13.7,SW,41,SW,13,23,1010.7,0,27.2,No,14722
01-01-15,Mumbai,21,38.7,0,11.6,NA,NE,52,NNW,33,54,1013.1,1,28.9,Yes,34052
02-01-15,Mumbai,23.2,25.5,NA,NA,NA,NA,NA,NA,17,75,1018.2,8,23.2,Yes,60233
03-01-15,Mumbai,18.3,32.6,NA,NA,NA,NA,NA,NA,NA,70,1018.9,NA,25.4,Yes,34860
04-01-15,Mumbai,20.6,32.7,NA,NA,NA,NA,NA,NA,NA,67,1017.7,NA,25.1,Yes,30535
05-01-15,Mumbai,22.1,29.4,44.6,43.6,0.8,E,43,ESE,20,67,1015.9,8,24,No,24716
06-01-15,Mumbai,20.7,33.4,0,6,11.3,ENE,44,NE,17,54,1017.4,1,25.8,No,1280
07-01-15,Mumbai,20,33.7,0,9.8,13.5,NE,37,NW,19,50,1018.1,1,25,No,15329
08-01-15,Mumbai,20.3,32.8,0,11.4,NA,NNE,33,NNE,20,52,1016.2,1,23.9,No,25691
09-01-15,Mumbai,21.4,34.7,0,NA,NA,NNE,48,NE,28,60,1012.4,NA,25.1,No,9362
10-01-15,Mumbai,23.9,35.6,0,NA,NA,NNE,48,ENE,28,60,1011.6,NA,25.7,No,27230
11-01-15,Mumbai,25.3,31.8,0,35,0,NNE,43,ENE,26,56,1011.2,7,26.1,Yes,6827
12-01-15,Mumbai,20.7,29.6,2.4,5.8,0.5,ESE,35,SE,26,89,1010,7,21.7,Yes,12262
13-01-15,Mumbai,21.7,29.3,1.8,5.2,0.8,NE,41,ENE,20,69,1008.5,7,25.3,Yes,27457
14-01-15,Mumbai,23.4,34.9,1.6,6.2,6.4,WSW,48,N,20,83,1003.9,7,25.8,Yes,34290
15-01-15,Mumbai,18.2,33.8,9.2,6.8,NA,WSW,46,SW,28,67,1006,1,22.8,No,32627
16-01-15,Mumbai,17.5,35,0,NA,NA,WSW,48,WSW,0,43,1008.9,NA,25.6,No,35504
17-01-15,Mumbai,16.2,36,0,NA,NA,SW,44,SSW,22,29,1010.3,NA,26.9,No,56002
18-01-15,Mumbai,18.8,36.7,0,NA,NA,SSW,50,SW,9,28,1010.4,NA,28.7,No,19523
19-01-15,Mumbai,16.7,35.8,0,50.4,11.2,ENE,54,SE,6,29,1008.4,2,24.7,No,15947
20-01-15,Mumbai,22.6,36,0,11.2,9.5,NW,72,N,35,52,1009,1,26.8,Yes,60764
21-01-15,Mumbai,19.7,27.9,8.6,12.2,4.5,E,56,ESE,33,71,1007.2,7,23.4,Yes,5539
22-01-15,Mumbai,19.5,33,3.6,7,NA,E,37,ENE,20,62,1009.9,7,24.4,Yes,74909
06-09-15,Mumbai,7.4,23,0,NA,NA,ENE,31,ENE,19,75,1022.7,8,15,No,21661
07-09-15,Mumbai,8.8,26.8,0,14.6,NA,NW,35,WSW,22,65,1021,2,18.6,No,56500
08-09-15,Mumbai,6.7,18.7,0,5.4,10.8,SW,44,SW,33,46,1022.5,0,13.8,No,37412
09-09-15,Mumbai,4.2,20.4,0,6.2,11.2,SW,43,SW,19,60,1025.5,1,13.6,No,16204
10-09-15,Mumbai,3,23,0,5.4,NA,ESE,30,NW,15,53,1028.7,0,15.2,No,51319
11-09-15,Mumbai,8.1,24.6,0,NA,NA,NE,31,S,20,53,1030.8,NA,17.9,No,46985
12-09-15,Mumbai,8.1,24.7,0,NA,NA,NE,30,SE,17,59,1030,NA,17.1,No,28337
13-09-15,Mumbai,8.4,26,0,14.4,11.1,ENE,31,SSW,19,58,1028.5,0,18.3,No,65077
14-09-15,Mumbai,9,25.8,0,4.8,11.2,NE,37,NNE,24,61,1026.6,1,17.7,No,41042
15-09-15,Mumbai,11.3,28.5,0,6.2,11.1,N,48,N,30,57,1020.9,1,20,No,3007
16-09-15,Mumbai,11.7,28.9,0.6,8.6,9.7,NW,39,WSW,17,62,1017.3,6,18.3,No,63219
17-09-15,Mumbai,8.9,24.8,0,5.8,NA,SW,56,SW,7,55,1016.5,7,16.7,No,210
18-09-15,Mumbai,6.1,25,0,NA,NA,SE,48,SSE,30,47,1021.6,NA,17.3,No,78201
19-09-15,Mumbai,7.3,24.6,0,NA,NA,E,28,SSE,13,50,1022.6,NA,18,No,50500
20-09-15,Mumbai,10.7,25,0,NA,NA,ENE,31,SE,20,51,1021.6,7,18.7,No,10733
21-09-15,Mumbai,10.4,25.9,0,25.2,NA,NNE,35,N,28,57,1021.2,1,18.5,No,37580
22-09-15,Mumbai,9.7,23.9,0,5,11.2,WSW,52,WSW,22,51,1018.8,3,17.7,No,44378
23-09-15,Mumbai,4.1,20.8,0,9,11.5,SSW,46,SSW,19,47,1022.2,3,14.3,No,2208
24-09-15,Mumbai,2.3,20.5,0,8,NA,S,44,S,22,41,1024.8,1,13.9,No,50949
25-09-15,Mumbai,5.6,23.4,0,NA,NA,SE,41,S,28,45,1025.1,NA,16.9,No,19170
26-09-15,Mumbai,7.8,24.6,0,NA,NA,S,37,S,15,44,1024.8,NA,18.4,No,29218
27-09-15,Mumbai,7.2,24.8,0,19.4,NA,SSW,33,SSW,9,56,1022.8,1,17.7,No,45191
28-09-15,Mumbai,7.1,25.7,0,7.2,11.6,SSW,28,N,13,54,1020.7,0,18.1,No,29269
29-09-15,Mumbai,8.1,28.2,0,7.4,11.2,WSW,39,WSW,19,45,1020.5,1,20.2,No,23361
30-09-15,Mumbai,9.5,29.6,0,7,10.6,NE,28,ESE,17,55,1022.6,1,19.7,No,42641
01-10-15,Mumbai,10.9,30.8,0,7.8,NA,ENE,37,NNE,19,50,1026.1,1,21.7,No,49856
02-10-15,Mumbai,11.7,31,0,NA,NA,NE,28,NNE,17,43,1031.7,NA,23.2,No,55151
03-10-15,Mumbai,12.2,31.1,0,NA,NA,ENE,30,S,17,47,1032.7,NA,22.8,No,73701
04-10-15,Mumbai,13.8,33.8,0,NA,NA,ENE,30,S,20,35,1029.1,NA,21.9,No,45807
05-10-15,Mumbai,13.7,35.4,0,NA,NA,ENE,28,E,19,29,1027.1,NA,24.1,No,54230
06-10-15,Mumbai,16,34.9,0,NA,NA,ENE,35,NNE,24,27,1025.8,NA,24.7,No,46586
